#M z y MLa eta sup_ad
2.083984375000000000e+00 1.798095703124999792e-02 3.422363281249999889e-01 2.076123046874999822e+00 2.818066406249999933e-01 5.212402343750000347e-03
2.483984374999999911e+00 2.548095703125000111e-02 2.922363281250000000e-01 1.726123046874999956e+00 1.918066406249999967e-01 1.771240234374999931e-02
2.683984374999999645e+00 2.173095703124999778e-02 3.172363281249999667e-01 2.251123046874999645e+00 1.468066406249999845e-01 1.146240234375000069e-02
2.283984375000000178e+00 2.923095703124999750e-02 2.672363281249999778e-01 1.901123046875000000e+00 2.368066406250000089e-01 2.396240234375000139e-02
2.383984374999999822e+00 1.985595703124999958e-02 2.797363281249999889e-01 1.813623046875000089e+00 2.143066406249999889e-01 8.337402343749999653e-03
2.783984374999999734e+00 2.735595703124999931e-02 3.297363281249999778e-01 2.163623046874999734e+00 1.243066406249999922e-01 2.083740234375000208e-02
2.583984375000000000e+00 1.610595703124999972e-02 2.547363281250000222e-01 1.638623046875000044e+00 1.693066406250000044e-01 2.087402343750000173e-03
2.183984375000000089e+00 2.360595703124999944e-02 3.047363281250000111e-01 1.988623046874999911e+00 2.593066406249999734e-01 1.458740234375000000e-02
2.133984374999999822e+00 2.079345703125000042e-02 2.609863281250000000e-01 2.207373046874999911e+00 2.030566406250000067e-01 6.774902343750000000e-03
2.533984374999999734e+00 2.829345703124999667e-02 3.109863281249999889e-01 1.857373046875000044e+00 2.930566406249999756e-01 1.927490234375000069e-02
2.733984374999999911e+00 1.704345703125000056e-02 2.859863281250000222e-01 2.032373046875000089e+00 2.480566406249999911e-01 5.249023437499999783e-04
2.333984375000000000e+00 2.454345703125000028e-02 3.359863281249999556e-01 1.682373046875000000e+00 1.580566406249999944e-01 1.302490234375000035e-02
2.233984374999999911e+00 1.516845703124999889e-02 3.234863281250000000e-01 1.769873046874999911e+00 1.355566406250000022e-01 3.649902343750000260e-03
2.633984374999999822e+00 2.266845703124999861e-02 2.734863281250000111e-01 2.119873046875000000e+00 2.255566406249999711e-01 1.614990234375000139e-02
2.433984375000000089e+00 1.891845703124999875e-02 3.484863281249999667e-01 1.944873046874999956e+00 2.705566406249999556e-01 9.899902343750001041e-03
2.033984375000000178e+00 2.641845703124999847e-02 2.984863281249999778e-01 2.294873046874999822e+00 1.805566406249999867e-01 2.239990234375000000e-02
2.046484374999999911e+00 1.587158203124999778e-02 2.625488281250000222e-01 1.977685546874999867e+00 2.171191406249999845e-01 1.107177734375000035e-02
2.446484374999999822e+00 2.337158203124999750e-02 3.125488281249999556e-01 1.627685546875000000e+00 1.271191406249999878e-01 2.357177734375000278e-02
2.646484375000000000e+00 1.962158203125000111e-02 2.875488281249999889e-01 2.152685546874999911e+00 1.721191406250000000e-01 4.821777343750000000e-03
2.246484375000000089e+00 2.712158203125000083e-02 3.375488281249999778e-01 1.802685546875000044e+00 2.621191406249999689e-01 1.732177734375000069e-02
2.346484374999999734e+00 2.149658203124999931e-02 3.000488281250000000e-01 1.890185546874999956e+00 2.846191406249999889e-01 1.696777343750000043e-03
2.746484374999999645e+00 2.899658203124999903e-02 2.500488281250000111e-01 2.240185546874999822e+00 1.946191406249999922e-01 1.419677734375000139e-02
2.546484374999999911e+00 1.774658203124999944e-02 3.250488281249999667e-01 1.715185546875000133e+00 1.496191406249999800e-01 7.946777343750001041e-03
2.146484375000000000e+00 2.524658203124999917e-02 2.750488281249999778e-01 2.065185546875000000e+00 2.396191406250000044e-01 2.044677734375000000e-02
2.196484374999999822e+00 2.055908203124999847e-02 3.312988281250000000e-01 2.283935546875000000e+00 1.383691406249999978e-01 1.342773437500000108e-04
2.596484374999999734e+00 2.805908203124999820e-02 2.812988281250000111e-01 1.933935546874999911e+00 2.283691406249999944e-01 1.263427734375000000e-02
2.796484374999999911e+00 1.680908203124999861e-02 3.062988281249999778e-01 2.108935546874999734e+00 2.733691406249999512e-01 6.384277343750000520e-03
2.396484375000000000e+00 2.430908203124999833e-02 2.562988281249999889e-01 1.758935546875000089e+00 1.833691406249999822e-01 1.888427734375000208e-02
2.296484374999999911e+00 1.868408203125000028e-02 2.937988281249999667e-01 1.671435546875000178e+00 2.058691406250000022e-01 9.509277343750000694e-03
2.696484374999999822e+00 2.618408203125000000e-02 3.437988281249999556e-01 2.021435546874999822e+00 2.958691406250000266e-01 2.200927734375000139e-02
2.496484374999999645e+00 2.243408203125000014e-02 2.687988281250000000e-01 1.846435546875000000e+00 2.508691406249999867e-01 3.259277343750000347e-03
2.096484375000000178e+00 2.993408203124999639e-02 3.187988281249999889e-01 2.196435546874999645e+00 1.608691406249999900e-01 1.575927734374999931e-02
2.071484374999999822e+00 2.196533203124999972e-02 2.844238281250000000e-01 1.693310546875000044e+00 2.564941406249999778e-01 2.435302734375000000e-02
2.471484374999999734e+00 2.946533203124999944e-02 3.344238281249999889e-01 2.043310546874999911e+00 1.664941406250000089e-01 1.185302734375000104e-02
2.671484374999999911e+00 1.821533203124999986e-02 2.594238281249999778e-01 1.868310546875000089e+00 1.214941406249999967e-01 1.810302734375000139e-02
2.271484375000000000e+00 2.571533203124999958e-02 3.094238281249999667e-01 2.218310546874999734e+00 2.114941406249999933e-01 5.603027343750000694e-03
2.371484375000000089e+00 1.634033203124999820e-02 3.469238281250000000e-01 2.130810546874999822e+00 2.339941406249999856e-01 1.497802734375000035e-02
2.771484375000000000e+00 2.384033203125000139e-02 2.969238281250000111e-01 1.780810546874999956e+00 1.439941406249999889e-01 2.478027343750000087e-03
2.571484374999999822e+00 2.009033203124999806e-02 3.219238281249999778e-01 1.955810546875000000e+00 1.889941406249999734e-01 2.122802734375000069e-02
2.171484374999999911e+00 2.759033203124999778e-02 2.719238281249999889e-01 1.605810546875000133e+00 2.789941406249999978e-01 8.728027343750000000e-03
2.121484375000000089e+00 1.727783203124999903e-02 3.156738281250000000e-01 1.824560546874999911e+00 1.777441406249999911e-01 1.341552734375000069e-02
2.521484375000000000e+00 2.477783203124999875e-02 2.656738281250000111e-01 2.174560546875000000e+00 2.677441406249999600e-01 9.155273437500000000e-04
2.721484374999999734e+00 2.102783203124999889e-02 3.406738281249999667e-01 1.649560546875000089e+00 2.227441406249999756e-01 1.966552734375000278e-02
2.321484374999999822e+00 2.852783203124999861e-02 2.906738281249999778e-01 1.999560546874999956e+00 1.327441406250000067e-01 7.165527343750000347e-03
2.221484375000000178e+00 1.915283203124999722e-02 2.531738281250000000e-01 2.087060546875000089e+00 1.552441406249999989e-01 2.279052734375000208e-02
2.621484374999999645e+00 2.665283203124999695e-02 3.031738281249999889e-01 1.737060546875000000e+00 2.452441406249999956e-01 1.029052734375000139e-02
2.421484374999999911e+00 1.540283203124999910e-02 2.781738281250000222e-01 2.262060546874999911e+00 2.902441406249999800e-01 1.654052734375000000e-02
2.021484375000000000e+00 2.290283203125000056e-02 3.281738281249999556e-01 1.912060546875000044e+00 2.002441406250000111e-01 4.040527343750000173e-03
2.015234374999999911e+00 1.762939453124999847e-02 2.773925781250000111e-01 2.169091796874999645e+00 1.257128906249999900e-01 2.282714843749999913e-03
2.415234374999999822e+00 2.512939453125000167e-02 3.273925781250000000e-01 1.819091796875000000e+00 2.157128906249999867e-01 1.478271484375000104e-02
2.615234375000000000e+00 2.137939453124999833e-02 2.523925781249999889e-01 1.994091796874999822e+00 2.607128906250000266e-01 8.532714843750000694e-03
2.215234375000000089e+00 2.887939453124999806e-02 3.023925781249999778e-01 1.644091796875000178e+00 1.707128906250000022e-01 2.103271484375000139e-02
2.315234375000000178e+00 1.950439453125000014e-02 3.398925781249999556e-01 1.731591796875000089e+00 1.932128906249999944e-01 1.165771484375000000e-02
2.715234374999999645e+00 2.700439453124999986e-02 2.898925781250000222e-01 2.081591796874999734e+00 2.832128906249999911e-01 2.415771484375000069e-02
2.515234374999999911e+00 1.575439453125000028e-02 3.148925781249999889e-01 1.906591796874999911e+00 2.382128906250000067e-01 5.407714843750000520e-03
2.115234375000000000e+00 2.325439453125000000e-02 2.648925781250000000e-01 2.256591796875000000e+00 1.482128906249999822e-01 1.790771484375000208e-02
2.165234374999999822e+00 2.231689453124999917e-02 3.211425781249999667e-01 2.037841796875000000e+00 2.269628906249999967e-01 1.009521484375000035e-02
2.565234374999999734e+00 2.981689453124999889e-02 2.711425781249999778e-01 1.687841796875000133e+00 1.369628906250000000e-01 2.259521484375000278e-02
2.765234374999999911e+00 1.856689453124999931e-02 3.461425781249999889e-01 2.212841796874999822e+00 1.819628906249999845e-01 3.845214843750000000e-03
2.365234375000000000e+00 2.606689453124999903e-02 2.961425781250000000e-01 1.862841796874999956e+00 2.719628906250000089e-01 1.634521484375000069e-02
2.265234374999999911e+00 1.669189453125000111e-02 2.586425781250000222e-01 1.775341796875000044e+00 2.944628906249999734e-01 7.202148437500000434e-04
2.665234374999999822e+00 2.419189453125000083e-02 3.086425781250000111e-01 2.125341796874999911e+00 2.044628906250000044e-01 1.322021484375000139e-02
2.465234375000000089e+00 2.044189453124999750e-02 2.836425781249999889e-01 1.600341796875000000e+00 1.594628906249999922e-01 6.970214843750000173e-03
2.065234375000000178e+00 2.794189453124999722e-02 3.336425781249999778e-01 1.950341796875000089e+00 2.494628906249999889e-01 1.947021484375000000e-02
2.090234375000000089e+00 1.997314453125000056e-02 2.742675781250000222e-01 1.928466796875000000e+00 1.650878906250000111e-01 1.556396484375000000e-02
2.490234375000000000e+00 2.747314453125000028e-02 3.242675781249999556e-01 2.278466796874999645e+00 2.550878906249999800e-01 3.063964843750000173e-03
2.690234374999999734e+00 1.622314453125000069e-02 2.992675781249999889e-01 1.753466796874999956e+00 2.100878906249999956e-01 2.181396484375000208e-02
2.290234374999999822e+00 2.372314453124999695e-02 3.492675781249999778e-01 2.103466796874999822e+00 1.200878906249999989e-01 9.313964843749999653e-03
2.390234374999999911e+00 1.809814453124999889e-02 3.117675781250000000e-01 2.015966796874999911e+00 1.425878906249999911e-01 2.493896484375000139e-02
2.790234374999999822e+00 2.559814453124999861e-02 2.617675781250000111e-01 1.665966796875000044e+00 2.325878906249999878e-01 1.243896484375000069e-02
2.590234374999999645e+00 2.184814453124999875e-02 3.367675781249999667e-01 2.190966796874999734e+00 2.775878906250000000e-01 1.868896484374999931e-02
2.190234375000000178e+00 2.934814453124999847e-02 2.867675781249999778e-01 1.840966796875000089e+00 1.875878906249999756e-01 6.188964843750000347e-03
2.140234374999999911e+00 1.528564453124999986e-02 3.305175781249999889e-01 1.622216796875000089e+00 2.663378906250000178e-01 2.337646484375000000e-02
2.540234374999999822e+00 2.278564453124999958e-02 2.805175781250000000e-01 1.972216796874999956e+00 1.763378906249999933e-01 1.087646484375000104e-02
2.740234375000000000e+00 1.903564453124999972e-02 3.055175781249999667e-01 1.797216796874999911e+00 1.313378906250000089e-01 1.712646484375000139e-02
2.340234375000000089e+00 2.653564453124999944e-02 2.555175781249999778e-01 2.147216796875000000e+00 2.213378906249999778e-01 4.626464843749999827e-03
2.240234375000000000e+00 2.091064453125000139e-02 2.930175781250000111e-01 2.234716796874999911e+00 2.438378906249999978e-01 1.400146484375000035e-02
2.640234374999999911e+00 2.841064453125000111e-02 3.430175781250000000e-01 1.884716796875000044e+00 1.538378906250000011e-01 1.501464843750000087e-03
2.440234374999999734e+00 1.716064453124999806e-02 2.680175781249999889e-01 2.059716796875000089e+00 1.988378906250000133e-01 2.025146484375000069e-02
2.040234374999999822e+00 2.466064453124999778e-02 3.180175781249999778e-01 1.709716796875000000e+00 2.888378906249999822e-01 7.751464843750000000e-03
2.027734375000000089e+00 2.114501953124999986e-02 3.445800781249999667e-01 1.851904296874999911e+00 1.510253906250000056e-01 2.142333984375000000e-02
2.427734375000000000e+00 2.864501953124999958e-02 2.945800781249999778e-01 2.201904296875000000e+00 2.410253906250000022e-01 8.923339843750001041e-03
2.627734374999999734e+00 1.739501953125000000e-02 3.195800781250000000e-01 1.676904296875000089e+00 2.860253906249999867e-01 1.517333984375000139e-02
2.227734374999999822e+00 2.489501953124999972e-02 2.695800781250000111e-01 2.026904296874999734e+00 1.960253906249999900e-01 2.673339843750000260e-03
2.327734374999999911e+00 1.552001953125000007e-02 2.820800781250000222e-01 2.114404296874999645e+00 1.735253906249999978e-01 1.829833984375000069e-02
2.727734374999999822e+00 2.302001953124999806e-02 3.320800781249999556e-01 1.764404296875000000e+00 2.635253906250000222e-01 5.798339843750000000e-03
2.527734374999999645e+00 1.927001953124999820e-02 2.570800781250000000e-01 2.289404296874999911e+00 2.185253906249999822e-01 2.454833984375000278e-02
2.127734375000000178e+00 2.677001953125000139e-02 3.070800781249999889e-01 1.939404296874999822e+00 1.285253906249999856e-01 1.204833984375000035e-02
2.177734375000000000e+00 1.833251953125000083e-02 2.508300781250000222e-01 1.720654296875000044e+00 2.522753906249999845e-01 1.673583984374999931e-02
2.577734374999999911e+00 2.583251953125000056e-02 3.008300781250000111e-01 2.070654296874999911e+00 1.622753906249999878e-01 4.235839843750000347e-03
2.777734374999999645e+00 2.208251953124999722e-02 2.758300781249999889e-01 1.895654296875000089e+00 2.072753906250000000e-01 2.298583984375000139e-02
2.377734374999999734e+00 2.958251953124999695e-02 3.258300781249999778e-01 2.245654296874999734e+00 2.972753906249999689e-01 1.048583984375000069e-02
2.277734375000000089e+00 2.020751953124999903e-02 3.133300781249999667e-01 2.158154296874999822e+00 2.747753906250000044e-01 1.986083984375000208e-02
2.677734375000000000e+00 2.770751953124999875e-02 2.633300781249999778e-01 1.808154296874999956e+00 1.847753906249999800e-01 7.360839843750000520e-03
2.477734374999999822e+00 1.645751953124999917e-02 3.383300781249999889e-01 1.983154296875000000e+00 1.397753906249999956e-01 1.361083984375000000e-02
2.077734374999999911e+00 2.395751953124999889e-02 2.883300781250000000e-01 1.633154296875000133e+00 2.297753906249999922e-01 1.110839843749999957e-03
2.052734375000000000e+00 1.598876953124999875e-02 3.039550781250000000e-01 2.267529296874999822e+00 1.904003906249999989e-01 8.142089843750000347e-03
2.452734374999999911e+00 2.348876953124999847e-02 2.539550781250000111e-01 1.917529296874999956e+00 2.804003906249999956e-01 2.064208984375000278e-02
2.652734374999999645e+00 1.973876953124999861e-02 3.289550781249999667e-01 2.092529296875000000e+00 2.354003906250000111e-01 1.892089843750000000e-03
2.252734375000000178e+00 2.723876953124999833e-02 2.789550781249999778e-01 1.742529296874999911e+00 1.454003906249999867e-01 1.439208984375000069e-02
2.352734374999999822e+00 2.161376953125000028e-02 2.664550781250000222e-01 1.655029296875000000e+00 1.229003906249999944e-01 5.017089843750000173e-03
2.752734374999999734e+00 2.911376953125000000e-02 3.164550781249999556e-01 2.005029296875000089e+00 2.129003906249999911e-01 1.751708984375000000e-02
2.552734375000000000e+00 1.786376953125000042e-02 2.914550781249999889e-01 1.830029296875000044e+00 2.579003906250000311e-01 1.126708984375000139e-02
2.152734375000000089e+00 2.536376953124999667e-02 3.414550781249999778e-01 2.180029296874999911e+00 1.679003906250000067e-01 2.376708984375000208e-02
2.102734374999999822e+00 1.880126953124999778e-02 2.977050781249999667e-01 1.961279296874999911e+00 2.916503906249999778e-01 3.454589843750000087e-03
2.502734374999999734e+00 2.630126953124999750e-02 3.477050781249999556e-01 1.611279296875000044e+00 2.016503906250000089e-01 1.595458984375000208e-02
