index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig
779,HD_181276,12,6726.8436,244220,0.7292,0.000843,0.000329,8.8e-05,0.9636,12335.6,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,138731144.065054,138731144.065054,141.12430975501104,0.0011425625353130504,0.00034142797841427977,9.132420091324201e-05,0.005748895525845882,0.0004659397835655407
780,HD_181276,12,6726.8436,244220,0.7223,0.000847,0.000444,9e-05,0.9636,12841.4,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,140056417.35046017,140056417.35046017,141.12430975501104,0.001152912707977518,0.00046077210460772106,9.339975093399751e-05,0.006116135435863401,0.0005041846612235213
781,HD_181276,12,6726.8436,244220,0.7159,0.001212,0.000473,8.9e-05,0.9635,12653.2,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,141308493.15859392,141308493.15859392,141.12430975501104,0.0016566282700401739,0.0004909185262065386,9.237156201349247e-05,0.00824285254965735,0.0004911638143459712
782,HD_181276,12,6726.8436,244220,0.7095,0.000888,0.00046,9.1e-05,0.964,13040.0,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,142583157.50843886,142583157.50843886,141.12430975501104,0.001218179509828044,0.00047717842323651455,9.439834024896266e-05,0.006357767769058578,0.0005262268385032177
783,HD_181276,12,6726.8436,244220,0.7035,0.001209,0.000506,9.1e-05,0.9646,13244.9,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,143799218.55328697,143799218.55328697,141.12430975501104,0.0016641013312816485,0.0005245697698527887,9.433962264150943e-05,0.008683976661608446,0.0005304230441216417
784,HD_181276,12,6726.8436,244220,0.6977,0.00133,0.000574,9.6e-05,0.9648,13325.3,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,144994625.5586031,144994625.5586031,141.12430975501104,0.0018374427241146553,0.0005949419568822554,9.950248756218906e-05,0.009413432255784296,0.0005510757702932454
785,HD_181276,12,6726.8436,244220,0.6918,0.001489,0.000665,0.00011,0.9643,12506.8,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,146231208.80635643,146231208.80635643,141.12430975501104,0.0020665516692394467,0.0006896194130457326,0.00011407238411282796,0.009861349617683247,0.0005620776558880206
786,HD_181276,12,6726.8436,244220,0.686,0.001532,0.000761,0.000119,0.9643,12508.2,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,147467565.9653606,147467565.9653606,141.12430975501104,0.00213490193961847,0.0007891734937260188,0.0001234055791766048,0.009819622200833435,0.000599774268495107
787,HD_181276,12,6726.8436,244220,0.6804,0.001466,0.000748,0.000112,0.9647,12478.3,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,148681290.78812078,148681290.78812078,141.12430975501104,0.0020502824861410823,0.0007753705815279361,0.00011609826889188349,0.009449172000395975,0.0005708650699488999
788,HD_181276,12,6726.8436,244220,0.675,0.001565,0.000679,0.000104,0.9651,12373.7,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,149870741.11442575,149870741.11442575,141.12430975501104,0.0021964663294161426,0.0007035540358512072,0.00010776085379753393,0.010008218588909212,0.0005390023962010994
789,HD_181276,12,6726.8436,244220,0.6697,0.001652,0.000771,0.000126,0.9642,11293.7,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,151056816.86163563,151056816.86163563,141.12430975501104,0.0023298829110444306,0.0007996266334785315,0.00013067828251400125,0.009822161661034402,0.0005745893787524123
790,HD_181276,12,6726.8436,244220,0.6643,0.001974,0.000694,0.00012,0.9637,11073.0,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,152284736.1918371,152284736.1918371,141.12430975501104,0.0027968704808270474,0.0007201411227560444,0.0001245200788627166,0.011683965136438098,0.0006180701593683699
791,HD_181276,12,6726.8436,244220,0.659,0.001631,0.000788,0.000108,0.9629,10889.1,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,153509484.4495256,153509484.4495256,141.12430975501104,0.0023222638994436916,0.0008183612005400353,0.00011216117976944647,0.010186935502491962,0.0005195011232740434
792,HD_181276,12,6726.8436,244220,0.6536,0.001741,0.000817,0.000133,0.9617,10798.2,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,154777769.66376588,154777769.66376588,141.12430975501104,0.0024925295346767437,0.0008495372777373401,0.00013829676614328794,0.010659148883506287,0.0006251177249837878
793,HD_181276,12,6726.8436,244220,0.6485,0.002014,0.00092,0.000169,0.9595,9779.0,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,155994988.82380477,155994988.82380477,141.12430975501104,0.002901785435982153,0.000958832725377801,0.0001761334028139656,0.010892938548975849,0.0006741981438373504
794,HD_181276,12,6726.8436,244220,0.6436,0.00189,0.001059,0.000176,0.9579,9581.8,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,157182644.89160565,157182644.89160565,141.12430975501104,0.0027385723033484665,0.001105543376135296,0.00018373525420189998,0.010405353315003042,0.0007195513750758424
795,HD_181276,12,6726.8436,244220,0.6389,0.002191,0.000975,0.000164,0.9543,9288.3,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,158338942.32624415,158338942.32624415,141.12430975501104,0.0031991130211804423,0.0010216912920465262,0.00017185371476474904,0.012398404944540168,0.0006953457472770316
796,HD_181276,12,6726.8436,244220,0.6345,0.001873,0.000707,0.000173,0.9473,8871.7,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,159436958.63236782,159436958.63236782,141.12430975501104,0.0027652094317008394,0.0007463316795101868,0.00018262430064393538,0.011351760892046307,0.000765011538114847
797,HD_181276,12,6726.8436,244220,0.63,0.00167,0.000507,0.000178,0.933,8194.9,W1,W2,../newRuns/180602/180602_12_HD_181276.pav,160575794.05117044,160575794.05117044,141.12430975501104,0.002512952403002807,0.0005434083601286172,0.00019078242229367628,0.010247243247168896,0.0007901938907203467
846,HD_181276,14,6726.8592,244220,0.7935,0.000578,0.000179,9.6e-05,0.9685,10275.4,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,129586340.21308874,129586340.21308874,146.33067525686883,0.0008094471862680012,0.00018482188951987608,9.91223541559112e-05,0.004025478256225744,0.0004979512442040833
847,HD_181276,14,6726.8592,244220,0.7857,0.00044,0.000378,9.6e-05,0.97,10663.2,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,130872802.54433742,130872802.54433742,146.33067525686883,0.000618292987231857,0.00038969072164948457,9.896907216494846e-05,0.0030318611355177514,0.0004873493132663195
848,HD_181276,14,6726.8592,244220,0.7779,0.000217,0.000337,0.000105,0.971,10755.4,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,132185063.58026212,132185063.58026212,146.33067525686883,0.0003061648386358944,0.00034706488156539654,0.00010813594232749743,0.0015202397824576022,0.000537901398073001
849,HD_181276,14,6726.8592,244220,0.7706,0.000508,0.000464,0.000103,0.9709,10580.2,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,133437270.9046015,133437270.9046015,146.33067525686883,0.0007202984299809655,0.0004779070965083943,0.00010608713564733752,0.0034419139458944322,0.0005114093194612668
850,HD_181276,14,6726.8592,244220,0.7633,0.000737,0.000437,9.9e-05,0.9706,11092.8,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,134713429.7904964,134713429.7904964,146.33067525686883,0.0010505155142541795,0.00045023696682464456,0.00010199876365134967,0.004947206911350551,0.00048667131656544426
851,HD_181276,14,6726.8592,244220,0.7564,0.000698,0.000227,8.6e-05,0.9707,11839.4,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,135942306.92634308,135942306.92634308,146.33067525686883,0.0009995993523753076,0.00023385185948284742,8.859585865869992e-05,0.004827940396330943,0.0004326098248636993
852,HD_181276,14,6726.8592,244220,0.7496,0.000804,0.000219,8.7e-05,0.9712,12617.9,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,137175508.21649668,137175508.21649668,146.33067525686883,0.0011563577966402345,0.00022549423393739706,8.957990115321252e-05,0.0055448091086855835,0.0004353098938194255
853,HD_181276,14,6726.8592,244220,0.7428,0.000915,0.000408,9.3e-05,0.971,12678.7,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,138431288.31325513,138431288.31325513,146.33067525686883,0.0013227653010686384,0.00042018537590113287,9.577754891864058e-05,0.006084032516583863,0.0004470357632875289
854,HD_181276,14,6726.8592,244220,0.736,0.000966,0.000406,9.1e-05,0.971,13134.1,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,139710273.0422363,139710273.0422363,146.33067525686883,0.001403508607767918,0.0004181256436663234,9.37178166838311e-05,0.006778545767642368,0.0004608649639828274
855,HD_181276,14,6726.8592,244220,0.7292,0.000837,0.000424,8.7e-05,0.971,13541.0,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,141013111.5730745,141013111.5730745,146.33067525686883,0.0012223344057894336,0.0004366632337796087,8.959835221421216e-05,0.006099325407267726,0.0004539709475146822
856,HD_181276,14,6726.8592,244220,0.7223,0.001043,0.000416,9e-05,0.9715,14043.2,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,142360184.07737216,142360184.07737216,146.33067525686883,0.0015304757642486475,0.0004282038085434894,9.264024704065878e-05,0.007916790798285766,0.0004888483415415821
857,HD_181276,14,6726.8592,244220,0.7159,0.001193,0.0005,8.9e-05,0.9717,13886.0,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,143632855.0902164,143632855.0902164,146.33067525686883,0.0017590433150355665,0.000514562107646393,9.159205516105793e-05,0.008450736954325373,0.0004504762280652714
858,HD_181276,14,6726.8592,244220,0.7095,0.001167,0.000479,8.9e-05,0.9721,14378.4,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,144928486.20026204,144928486.20026204,146.33067525686883,0.0017288228726273086,0.0004927476597057916,9.155436683468779e-05,0.008593058922361287,0.00046617524559230104
859,HD_181276,14,6726.8592,244220,0.7035,0.001317,0.000522,7.7e-05,0.9724,14645.6,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,146164550.0484519,146164550.0484519,146.33067525686883,0.0019600135009189496,0.0005368161250514192,7.918552036199095e-05,0.009584916923943546,0.00045864325329554497
860,HD_181276,14,6726.8592,244220,0.6977,0.001446,0.000516,8.4e-05,0.9728,14748.2,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,147379620.121952,147379620.121952,146.33067525686883,0.0021614942862518767,0.0005304276315789473,8.634868421052631e-05,0.010390524046897654,0.0004828660889920743
861,HD_181276,14,6726.8592,244220,0.6918,0.001567,0.00054,9.7e-05,0.9725,13873.9,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,148636543.7396443,148636543.7396443,146.33067525686883,0.0023548256330681717,0.0005552699228791773,9.974293059125963e-05,0.0107519527829274,0.0005051070937071285
862,HD_181276,14,6726.8592,244220,0.686,0.001603,0.000526,0.000108,0.9727,13941.3,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,149893237.5496879,149893237.5496879,146.33067525686883,0.0024204899652344055,0.0005407628251259381,0.00011103115040608615,0.01069690503064407,0.0005077664654986437
863,HD_181276,14,6726.8592,244220,0.6804,0.001651,0.00059,9.8e-05,0.9728,13984.2,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,151126926.74762774,151126926.74762774,146.33067525686883,0.0025049995320807535,0.0006064967105263158,0.00010074013157894736,0.011144201216350874,0.0004665606034933014
864,HD_181276,14,6726.8592,244220,0.675,0.001892,0.000649,0.000102,0.9729,13918.4,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,152335942.16160876,152335942.16160876,146.33067525686883,0.0028842274288468986,0.0006670778086134237,0.00010484119642306506,0.01262063091728905,0.00048256014769790993
865,HD_181276,14,6726.8592,244220,0.6697,0.001976,0.000552,0.000114,0.9723,12693.6,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,153541527.48855594,153541527.48855594,146.33067525686883,0.0030286917124368296,0.0005677260104905893,0.00011724776303609997,0.01227900650801148,0.0005079889319497273
866,HD_181276,14,6726.8592,244220,0.6643,0.002053,0.000576,0.000116,0.9722,12451.6,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,154789644.67723304,154789644.67723304,146.33067525686883,0.0031627620349602647,0.0005924706850442297,0.00011931701296029624,0.01264516400276177,0.0004991214285083515
867,HD_181276,14,6726.8592,244220,0.659,0.001801,0.000557,0.000112,0.9716,12256.1,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,156034538.6329073,156034538.6329073,146.33067525686883,0.0027901244099015677,0.0005732811856731165,0.00011527377521613833,0.011963547528834616,0.0005148219139678542
868,HD_181276,14,6726.8592,244220,0.6536,0.001908,0.000505,0.000121,0.9711,12108.4,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,157323685.67791602,157323685.67791602,146.33067525686883,0.0029727101818166016,0.0005200288332818454,0.00012460096797446194,0.012694163331285709,0.0005780447901005913
869,HD_181276,14,6726.8592,244220,0.6485,0.002373,0.000542,0.000149,0.9698,10930.9,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,158560926.69095746,158560926.69095746,146.33067525686883,0.0037205556964522053,0.000558878119199835,0.00015363992575788822,0.013910143390573664,0.0005975009231141722
870,HD_181276,14,6726.8592,244220,0.6436,0.002513,0.000597,0.000159,0.9689,10734.1,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,159768118.33294892,159768118.33294892,146.33067525686883,0.003962851846470552,0.0006161626586851069,0.0001641036226648777,0.01487226486484563,0.0006389586573413538
871,HD_181276,14,6726.8592,244220,0.6389,0.002267,0.000632,0.000163,0.9664,10379.3,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,160943435.52838615,160943435.52838615,146.33067525686883,0.0036011260577386325,0.0006539735099337748,0.00016866721854304635,0.013951555111197533,0.0006873306785219985
872,HD_181276,14,6726.8592,244220,0.6345,0.001601,0.000556,0.000179,0.9604,9819.5,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,162059512.93788168,162059512.93788168,146.33067525686883,0.002570561740704722,0.0005789254477301124,0.0001863806747188671,0.010686757077328845,0.0007996160356485667
873,HD_181276,14,6726.8592,244220,0.63,0.001691,0.000559,0.000186,0.9458,8935.2,W1,W2,../newRuns/180602/180602_14_HD_181276.pav,163217080.88743794,163217080.88743794,146.33067525686883,0.0027698425411868005,0.0005910340452526962,0.00019665891308944807,0.01154816147327436,0.0008334397171363965
960,HD_181276,7,6726.7909,244220,0.7935,9.7e-05,2.5e-05,0.00018,0.9783,8968.3,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,120184089.12277023,120184089.12277023,121.997109367542,0.0001240801556541944,2.555453337422059e-05,0.00018399264029438824,0.0005975214448461015,0.0008863494727471961
961,HD_181276,7,6726.7909,244220,0.7857,5.5e-05,-0.000142,0.000174,0.9791,9435.1,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,121377211.0460967,121377211.0460967,121.997109367542,7.056827133048182e-05,-0.00014503115105709327,0.00017771422735164948,0.00035157192865234655,0.0008855564772457283
962,HD_181276,7,6726.7909,244220,0.7779,0.000221,9e-05,0.000169,0.9795,9612.4,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,122594259.82635064,122594259.82635064,121.997109367542,0.0002845605544545781,9.188361408882082e-05,0.00017253700867789687,0.0013701243281933472,0.00083412925271143
963,HD_181276,7,6726.7909,244220,0.7706,0.000183,7.3e-05,0.00021,0.9791,9413.5,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,123755612.14497557,123755612.14497557,121.997109367542,0.00023662064823349907,7.455826779695639e-05,0.00021448268818302524,0.0011004856828444687,0.0009979843598897403
964,HD_181276,7,6726.7909,244220,0.7633,0.000423,4.3e-05,0.00017,0.9787,9820.0,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,124939178.19850409,124939178.19850409,121.997109367542,0.0005492871097503359,4.393583324818637e-05,0.00017369980586492287,0.002550238244279704,0.0008086093942868592
965,HD_181276,7,6726.7909,244220,0.7564,0.000302,0.00026,0.000152,0.9788,10535.9,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,126078893.07101822,126078893.07101822,121.997109367542,0.0003935920319889888,0.0002656313853698406,0.00015529219452390685,0.0018268167570483955,0.0007246251251527035
966,HD_181276,7,6726.7909,244220,0.7496,-7e-06,0.000221,0.000136,0.979,11378.1,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,127222618.35501356,127222618.35501356,121.997109367542,-9.15556613155265e-06,0.00022574055158324822,0.00013891726251276813,-4.136913501832543e-05,0.0006276949867619006
967,HD_181276,7,6726.7909,244220,0.7428,-0.000171,-3.7e-05,0.000141,0.9791,11589.0,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,128387284.2204068,128387284.2204068,121.997109367542,-0.00022449769277961223,-3.7789806965580634e-05,0.0001440098049228884,-0.0009819689394239331,0.0006305602024633649
968,HD_181276,7,6726.7909,244220,0.736,0.000253,0.000112,0.000155,0.9795,12098.2,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,129573471.08548665,129573471.08548665,121.997109367542,0.0003333261861091942,0.00011434405308831036,0.0001582440020418581,0.0015163553206014395,0.0007221733883977879
969,HD_181276,7,6726.7909,244220,0.7292,0.000484,0.000185,0.000159,0.9795,12572.0,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,130781781.01881264,130781781.01881264,121.997109367542,0.0006402401525275639,0.00018887187340479837,0.00016232771822358345,0.003041317597930046,0.0007882071700846092
970,HD_181276,7,6726.7909,244220,0.7223,0.000416,0.000249,0.000158,0.9795,13136.2,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,132031115.49068001,132031115.49068001,121.997109367542,0.0005525938280757413,0.0002542113323124043,0.0001613067891781521,0.002670008985578611,0.0007838923250254698
971,HD_181276,7,6726.7909,244220,0.7159,0.000318,0.000355,0.000148,0.9794,13030.1,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,133211446.73686014,133211446.73686014,121.997109367542,0.00042413584898240767,0.00036246681641821524,0.00015111292628139676,0.0019660457081238946,0.0007019051066011284
972,HD_181276,7,6726.7909,244220,0.7095,0.000471,0.000237,0.00015,0.9798,13540.9,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,134413072.1901595,134413072.1901595,121.997109367542,0.0006304916016861394,0.00024188609920391916,0.00015309246785058173,0.0030252643608628944,0.0007391268775451014
973,HD_181276,7,6726.7909,244220,0.7035,0.000742,0.000342,0.000145,0.9801,13877.6,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,135559452.33677068,135559452.33677068,121.997109367542,0.0009968100196545407,0.0003489439853076217,0.00014794408733802674,0.004889884308981899,0.000742689595967921
974,HD_181276,7,6726.7909,244220,0.6977,0.000707,0.000257,0.000127,0.9803,14058.9,W1,W2,../newRuns/180602/180602_7_HD_181276.pav,136686361.93051192,136686361.93051192,121.997109367542,0.0009532302066077456,0.00026216464347648684,0.00012955217790472305,0.004617462640090281,0.0006474798458700307
